,amon,brp,cac,Cadps,Fife,Liprin-alpha,Pdf,Rab27,Rab3,Rbp,RhoGAP100F,Rim,Snap25,Syb,Syt1,Syt12,Syt14,Syt4,Syt7,Sytalpha,Sytbeta,Syx13,Syx16,Syx17,Syx18,Syx4,Syx5,Syx6,Syx7,Syx8,unc-13,date,experiment,exp_time
20181215_CLK856_LD_ZT14_AR07_TGGTAC,0,0,3,0,0,0,11,0,3,0,1,0,0,0,3,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,5,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR07_TGGTGA,15,5,37,7,11,3,33,0,12,15,9,40,2,2,32,1,0,27,3,1,12,0,0,0,0,15,3,1,0,0,42,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR07_TGGTTG,1,4,8,1,3,0,13,1,2,10,4,15,3,0,26,0,0,5,2,2,1,0,0,0,0,7,2,0,0,0,12,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR07_TGTCAC,10,3,11,7,3,11,15,0,1,6,4,17,5,0,10,0,1,3,12,1,5,0,0,0,0,4,0,0,0,0,15,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR07_TGTCGA,4,1,10,3,6,1,18,0,3,6,2,8,1,0,12,0,0,6,2,0,1,2,0,0,3,4,0,9,3,0,7,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR07_TGTCTG,11,7,32,4,11,6,29,0,12,2,16,26,7,0,41,3,0,25,6,2,3,1,0,0,1,15,1,3,5,0,18,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_ACAGAC,10,9,18,10,8,5,88,0,10,6,20,40,5,1,29,2,0,11,6,2,3,0,0,7,0,9,0,4,6,0,44,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_ACAGGA,6,10,13,10,8,7,72,0,14,8,10,14,9,0,23,1,0,13,2,9,5,0,0,1,1,8,0,5,1,0,40,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_ACAGTG,2,8,13,5,4,5,54,0,11,3,5,12,4,0,21,0,1,4,5,0,2,0,0,1,0,8,0,3,0,0,29,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_ACCAAC,5,17,32,8,54,4,716,2,13,6,8,45,2,0,31,0,0,36,10,3,31,0,0,0,2,9,0,1,2,0,45,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_ACCAGA,1,3,6,0,5,1,26,0,1,3,2,10,2,0,7,0,0,5,1,0,1,0,0,1,0,4,0,4,0,0,12,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_ACCATG,0,2,1,1,1,0,16,0,3,1,2,4,0,0,6,1,0,6,4,0,0,0,0,0,0,0,1,1,0,0,4,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_ACGTAC,8,10,21,5,8,4,87,0,16,5,11,32,6,0,29,2,0,17,9,7,5,0,0,0,0,12,1,2,1,0,37,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_ACGTGA,0,0,0,1,0,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_ACGTTG,0,0,1,0,2,0,3,0,1,0,1,1,1,0,4,0,0,2,1,0,0,0,0,0,0,0,1,2,0,0,2,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_ACTCAC,13,4,17,5,27,1,112,1,8,5,12,21,13,1,17,0,0,21,9,3,3,1,0,0,1,18,2,11,1,0,27,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_ACTCGA,5,5,8,4,15,2,45,0,1,4,7,9,2,0,18,3,1,5,3,0,7,0,2,0,0,3,0,1,2,0,24,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_ACTCTG,7,0,1,7,3,0,9,0,0,1,1,3,3,0,10,1,0,6,3,0,1,0,0,0,0,3,0,4,1,0,0,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_AGACAG,3,1,6,9,3,3,38,0,5,4,2,15,2,0,13,1,0,25,3,5,2,0,0,0,1,10,0,3,1,0,27,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_AGACCA,6,10,11,4,9,3,31,0,5,8,4,20,3,0,38,1,1,8,12,2,2,1,0,0,1,9,0,0,2,0,25,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_AGACTC,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_AGCTAG,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_AGCTCA,2,1,14,0,1,3,21,0,2,1,2,5,1,0,14,0,0,5,5,0,1,1,0,0,0,3,0,2,0,0,10,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_AGCTTC,1,0,2,0,1,0,11,0,1,2,0,3,1,0,2,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,3,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_AGGAAG,0,1,0,1,0,0,4,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_AGGACA,5,1,0,0,5,0,14,0,1,0,1,4,1,0,9,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_AGGATC,3,11,9,2,4,3,28,1,3,5,4,9,0,0,14,0,0,6,2,0,1,0,0,0,0,2,0,0,1,0,11,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_AGTGAG,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_AGTGCA,3,0,3,0,2,1,4,0,0,0,1,4,1,0,2,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0,2,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_AGTGTC,0,1,1,0,0,0,6,0,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_CAACAG,10,3,20,8,18,3,131,0,16,5,12,18,3,0,34,1,0,14,13,8,11,1,0,1,0,10,0,4,1,0,26,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_CAACCA,8,16,9,12,9,5,104,0,12,13,11,35,8,0,54,6,1,28,10,1,1,0,0,1,3,5,6,1,7,0,42,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_CAACTC,3,3,6,2,3,2,642,0,13,1,3,15,0,0,2,1,0,10,3,0,4,1,0,0,0,3,1,4,0,0,21,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_CACTAG,0,0,0,0,0,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_CACTCA,0,0,1,0,1,0,3,1,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,2,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_CACTTC,10,24,24,14,59,10,130,1,19,21,13,39,16,0,110,2,0,45,10,1,8,0,0,0,0,18,0,5,8,2,104,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_CAGAAG,4,4,6,8,9,1,57,0,13,3,6,19,2,0,14,4,0,12,1,1,1,0,0,0,0,7,0,0,1,0,23,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_CAGACA,2,0,0,0,0,0,7,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_CAGATC,5,0,2,0,0,1,14,0,0,0,10,2,1,0,4,1,0,1,1,1,2,0,0,0,0,2,0,0,0,0,3,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_CATGAG,1,0,0,1,0,0,5,0,0,3,1,2,0,0,5,1,0,1,3,2,0,0,0,0,0,1,0,0,0,0,2,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_CATGCA,0,0,0,0,0,0,4,0,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_CATGTC,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_CTAGAC,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_CTAGGA,0,1,2,0,0,0,3,0,4,0,1,0,0,0,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,4,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_CTAGTG,0,1,3,0,0,0,12,0,1,0,1,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_CTCAAC,7,7,10,3,11,2,67,0,7,7,8,21,14,0,35,1,0,20,1,0,1,0,0,0,0,6,2,9,8,0,40,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_CTCAGA,37,4,23,8,16,2,112,0,17,8,12,24,11,0,37,2,0,31,7,1,12,2,0,0,0,12,0,6,0,1,36,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_CTCATG,1,8,18,6,18,3,600,0,13,11,19,31,1,0,36,0,1,22,5,0,13,1,1,0,0,6,0,7,5,0,29,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_CTGTAC,2,0,6,1,1,0,11,0,1,1,1,4,1,0,6,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,2,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_CTGTGA,0,1,1,0,0,0,2,0,0,1,2,2,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_CTGTTG,6,15,23,1,7,3,42,0,13,11,12,29,4,0,37,2,0,20,6,0,5,0,0,0,0,8,0,3,0,0,30,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_CTTCAC,36,12,29,6,26,8,206,0,27,14,21,46,12,0,69,0,0,33,6,13,14,3,0,0,1,18,2,3,5,0,74,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_CTTCGA,3,13,20,4,3,5,43,1,1,5,4,16,6,0,23,1,0,17,2,1,2,0,0,1,0,10,0,4,2,0,24,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_CTTCTG,12,13,25,15,17,8,33,2,4,7,15,21,5,0,61,2,1,15,9,5,5,0,0,0,0,17,0,7,1,3,26,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_GAAGAC,2,8,12,6,12,5,36,0,7,2,5,15,6,0,24,0,0,14,8,2,0,0,0,1,0,8,1,0,1,0,24,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_GAAGGA,2,5,11,3,1,2,36,0,8,7,0,10,2,1,19,0,0,6,3,0,3,0,1,0,0,7,0,2,3,0,16,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_GAAGTG,1,3,6,11,16,2,22,0,4,0,1,7,6,0,14,0,0,4,4,0,0,0,0,0,0,5,0,1,3,0,6,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_GACAAC,2,8,16,4,9,4,57,0,11,4,10,17,4,0,33,0,0,16,5,0,6,0,0,2,0,7,0,4,0,0,34,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_GACAGA,6,5,10,8,1,0,30,0,2,3,4,12,1,0,29,0,0,3,4,1,6,0,0,0,0,1,1,0,1,0,11,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_GACATG,3,4,6,1,0,0,7,0,0,4,0,7,0,0,7,0,0,5,2,1,1,0,0,0,0,4,0,0,0,0,7,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_GAGTAC,7,1,7,2,8,4,50,0,7,1,7,20,2,0,22,0,0,13,2,2,8,0,0,0,1,7,0,3,6,0,31,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_GAGTGA,11,2,8,3,4,2,43,0,8,2,3,20,1,0,12,2,0,10,5,2,2,1,1,0,0,6,1,2,0,1,14,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_GAGTTG,0,0,2,0,0,1,6,0,1,3,1,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_GATCAC,12,10,14,4,5,2,67,0,10,6,10,23,5,0,27,2,0,14,5,5,5,1,0,0,0,6,1,3,3,0,31,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_GATCGA,6,2,11,8,14,1,65,0,11,4,10,23,9,0,34,4,0,16,8,4,3,0,0,0,0,10,1,6,1,1,28,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_GATCTG,0,3,4,1,6,0,12,0,3,3,1,5,1,0,6,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_GTACAG,0,0,1,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_GTACCA,1,1,0,1,0,0,5,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_GTACTC,0,0,0,1,1,0,5,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_GTCTAG,4,7,10,2,17,2,31,0,10,2,13,25,2,0,19,1,0,11,7,1,6,0,0,0,0,7,0,1,1,0,35,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_GTCTCA,16,4,19,8,12,3,55,0,10,2,13,31,5,0,31,2,0,14,2,3,5,0,0,0,0,20,0,1,5,0,42,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_GTCTTC,9,0,5,1,3,0,37,0,2,3,5,24,3,0,10,0,0,2,2,0,1,0,0,0,0,4,1,5,1,0,10,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_GTGAAG,11,3,7,4,7,5,47,1,4,1,4,33,2,0,14,2,0,14,2,2,7,0,0,0,0,6,1,5,0,0,51,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_GTGACA,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_GTGATC,0,1,1,1,0,0,5,0,0,1,1,1,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_GTTGAG,20,11,28,8,19,10,2121,0,21,6,19,37,4,0,39,2,0,29,6,4,38,3,0,0,0,8,1,11,2,3,47,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_GTTGCA,0,0,2,0,1,2,10,0,4,0,0,3,0,0,5,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_GTTGTC,21,6,8,3,13,0,38,0,4,0,5,18,4,0,17,0,0,6,5,0,1,0,0,2,0,6,0,2,0,0,19,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_TCACAG,0,1,0,0,0,0,9,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_TCACCA,18,12,26,9,11,2,73,0,15,9,9,35,6,0,28,1,0,23,4,2,15,0,0,0,0,13,0,3,1,5,41,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_TCACTC,1,1,0,0,1,1,6,0,1,0,0,0,2,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_TCCTAG,1,0,1,5,0,1,16,0,0,0,1,6,0,0,2,0,0,2,2,0,0,0,0,0,0,3,0,1,0,0,11,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_TCCTCA,2,3,8,2,14,1,41,0,2,5,3,8,1,0,17,1,0,16,1,2,2,0,0,0,0,5,0,7,1,0,16,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_TCCTTC,5,16,12,7,6,3,89,2,10,8,24,31,3,0,53,0,0,19,6,5,5,0,0,0,1,8,1,6,2,0,30,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_TCGAAG,0,0,0,0,2,0,5,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_TCGACA,5,8,9,7,12,2,52,0,7,1,4,8,4,0,34,2,1,9,8,1,1,0,0,2,0,12,2,0,1,0,16,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_TCGATC,1,3,4,2,3,0,132,0,0,6,3,2,0,0,0,0,0,1,2,0,3,0,0,0,0,2,0,0,1,0,4,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_TCTGAG,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_TCTGCA,2,0,0,0,0,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_TCTGTC,0,0,0,0,0,0,7,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_TGAGAC,0,0,0,0,1,1,12,0,1,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_TGAGGA,3,2,6,3,9,2,27,0,1,3,6,13,2,0,9,1,0,10,14,1,2,0,0,0,0,5,0,2,2,0,15,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_TGAGTG,2,12,10,4,3,5,40,0,5,3,8,21,2,1,14,1,0,13,6,1,3,0,0,0,0,10,0,4,3,0,28,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_TGCAAC,0,0,0,0,0,0,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_TGCAGA,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_TGCATG,26,5,4,8,6,5,38,0,11,2,4,15,4,0,20,2,0,11,7,3,5,0,0,0,0,5,0,2,1,0,11,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_TGGTAC,0,0,0,0,1,0,94,0,0,1,0,3,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_TGGTGA,1,1,2,0,2,0,11,0,4,1,2,14,1,0,6,0,0,4,1,1,0,0,0,0,0,3,0,2,2,0,8,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_TGGTTG,4,8,10,3,15,2,1548,0,10,6,5,25,2,0,10,0,1,18,0,0,5,2,0,2,0,4,2,3,2,1,42,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_TGTCAC,3,6,9,5,15,1,26,0,4,4,5,9,5,0,28,0,0,3,14,0,3,0,0,0,0,3,0,1,3,0,29,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_TGTCGA,7,1,8,5,5,1,36,0,2,1,2,11,4,0,30,0,0,9,2,0,3,0,0,0,0,5,1,3,1,0,24,2018-12-15,LD,ZT14
20181215_CLK856_LD_ZT14_AR08_TGTCTG,2,6,9,2,1,3,19,0,4,1,6,15,7,0,18,1,0,6,6,0,0,0,0,0,0,5,0,3,0,0,12,2018-12-15,LD,ZT14
20181231_CLK856_LD_ZT14_AR01_ACAGAC,22,22,28,28,10,4,117,0,32,9,22,35,22,0,58,1,0,29,14,10,14,0,0,0,0,2,1,6,2,0,117,2018-12-31,LD,ZT14
20181231_CLK856_LD_ZT14_AR01_ACAGGA,31,39,36,6,12,8,62,1,31,14,14,36,8,0,48,0,1,46,8,9,35,1,0,0,1,3,3,4,3,1,100,2018-12-31,LD,ZT14
20181231_CLK856_LD_ZT14_AR01_ACAGTG,22,9,12,9,16,1,58,0,9,7,19,17,6,1,37,1,2,21,13,3,12,0,0,0,0,2,0,2,4,1,68,2018-12-31,LD,ZT14
20181231_CLK856_LD_ZT14_AR01_ACCAAC,3,0,4,3,2,0,28,0,2,2,2,0,4,0,3,0,0,2,3,0,2,0,0,0,0,0,0,1,1,0,5,2018-12-31,LD,ZT14
20181231_CLK856_LD_ZT14_AR01_ACCAGA,5,0,10,0,3,0,497,0,4,0,3,3,0,0,7,0,0,13,3,0,1,0,0,0,0,0,0,1,2,0,11,2018-12-31,LD,ZT14
20181231_CLK856_LD_ZT14_AR01_ACCATG,3,5,5,9,10,1,14,0,1,1,6,4,9,0,13,0,0,2,3,0,1,0,0,0,0,0,0,0,1,0,14,2018-12-31,LD,ZT14
20181231_CLK856_LD_ZT14_AR01_ACGTAC,25,12,22,21,12,5,55,0,15,11,20,17,6,0,42,0,0,21,7,5,3,1,0,0,0,1,0,1,7,0,66,2018-12-31,LD,ZT14
20181231_CLK856_LD_ZT14_AR01_ACGTGA,1,10,25,5,22,5,968,0,8,8,25,27,8,0,25,0,1,15,12,1,5,0,0,0,0,0,0,2,1,1,41,2018-12-31,LD,ZT14
20181231_CLK856_LD_ZT14_AR01_ACGTTG,15,12,29,10,8,2,46,0,11,10,9,25,2,0,32,0,1,20,8,2,5,2,0,0,0,2,0,1,1,0,58,2018-12-31,LD,ZT14
20181231_CLK856_LD_ZT14_AR01_ACTCAC,35,8,33,6,15,5,46,3,12,13,9,13,7,0,37,0,0,12,8,8,7,0,1,0,0,4,2,0,2,1,53,2018-12-31,LD,ZT14
20181231_CLK856_LD_ZT14_AR01_ACTCGA,6,3,2,1,1,1,26,1,3,4,2,8,7,0,10,1,0,1,3,0,3,1,1,0,0,1,0,1,4,0,18,2018-12-31,LD,ZT14
20181231_CLK856_LD_ZT14_AR01_ACTCTG,1,11,8,1,1,0,25,0,4,6,4,11,7,0,15,0,0,18,5,5,2,1,0,1,0,1,0,1,1,0,26,2018-12-31,LD,ZT14
20181231_CLK856_LD_ZT14_AR01_AGACAG,30,10,38,22,30,5,590,0,17,9,17,43,17,0,83,2,0,15,9,1,15,1,0,2,0,1,1,4,1,0,122,2018-12-31,LD,ZT14
20181231_CLK856_LD_ZT14_AR01_AGACCA,20,9,21,10,5,3,29,0,19,4,16,12,7,0,47,0,1,15,11,6,1,1,0,0,0,0,0,3,3,0,60,2018-12-31,LD,ZT14
20181231_CLK856_LD_ZT14_AR01_AGACTC,0,0,0,0,1,0,6,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2018-12-31,LD,ZT14
20181231_CLK856_LD_ZT14_AR01_AGCTAG,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-12-31,LD,ZT14
20181231_CLK856_LD_ZT14_AR01_AGCTCA,9,12,20,8,3,3,22,0,3,9,11,9,10,0,12,1,0,20,4,7,4,3,0,0,0,0,0,1,0,0,17,2018-12-31,LD,ZT14
20181231_CLK856_LD_ZT14_AR01_AGCTTC,23,10,22,8,9,5,45,0,8,6,12,10,10,0,26,1,0,6,2,0,1,1,0,1,0,0,0,2,0,0,56,2018-12-31,LD,ZT14
20181231_CLK856_LD_ZT14_AR01_AGGAAG,16,11,23,9,2,3,32,0,18,6,6,10,25,1,72,0,1,19,13,1,2,1,0,0,0,0,1,0,1,1,44,2018-12-31,LD,ZT14
20181231_CLK856_LD_ZT14_AR01_AGGACA,0,5,10,1,0,1,13,0,4,1,6,9,4,0,14,0,0,8,2,2,4,0,0,0,1,1,0,0,1,0,22,2018-12-31,LD,ZT14
20181231_CLK856_LD_ZT14_AR01_AGGATC,4,4,4,5,7,0,14,0,1,3,2,6,3,0,12,0,0,7,3,0,4,1,0,0,0,0,0,1,0,0,22,2018-12-31,LD,ZT14
20181231_CLK856_LD_ZT14_AR01_AGTGAG,5,0,6,5,3,1,259,0,5,1,5,5,0,0,5,0,0,9,2,0,0,1,0,0,0,0,0,0,0,0,24,2018-12-31,LD,ZT14
20181231_CLK856_LD_ZT14_AR01_AGTGCA,4,13,8,5,2,2,37,0,5,12,6,8,6,0,23,0,0,4,2,1,0,0,0,0,0,1,0,0,0,0,38,2018-12-31,LD,ZT14
20181231_CLK856_LD_ZT14_AR01_AGTGTC,7,14,16,16,20,3,56,0,18,15,14,19,2,0,37,3,0,20,7,6,8,0,0,0,0,1,3,2,1,3,68,2018-12-31,LD,ZT14
20181231_CLK856_LD_ZT14_AR01_CAACAG,12,20,26,18,22,8,62,0,24,7,9,19,12,0,50,0,0,16,12,6,8,0,0,0,0,1,1,4,4,1,56,2018-12-31,LD,ZT14
20181231_CLK856_LD_ZT14_AR01_CAACCA,3,17,9,6,28,6,28,0,8,19,13,24,2,0,23,0,0,9,5,0,8,0,0,0,0,0,0,3,4,0,46,2018-12-31,LD,ZT14
20181231_CLK856_LD_ZT14_AR01_CAACTC,3,13,8,9,11,6,73,1,9,8,3,13,10,0,32,0,0,6,11,0,6,1,0,0,0,1,0,1,0,0,32,2018-12-31,LD,ZT14
20181231_CLK856_LD_ZT14_AR01_CACTAG,4,1,3,6,1,0,11,0,2,2,0,0,10,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,5,2018-12-31,LD,ZT14
20181231_CLK856_LD_ZT14_AR01_CACTCA,13,14,10,11,29,4,59,0,17,9,3,9,18,0,61,1,0,17,9,1,3,0,0,0,0,0,0,5,3,1,29,2018-12-31,LD,ZT14
20181231_CLK856_LD_ZT14_AR01_CACTTC,8,24,37,17,35,4,76,1,13,15,10,37,34,0,84,3,0,29,11,2,6,1,0,0,0,1,3,4,3,0,97,2018-12-31,LD,ZT14
