,amon,brp,cac,Cadps,Fife,Liprin-alpha,Pdf,Rab27,Rab3,Rbp,RhoGAP100F,Rim,Snap25,Syb,Syt1,Syt12,Syt14,Syt4,Syt7,Sytalpha,Sytbeta,Syx13,Syx16,Syx17,Syx18,Syx4,Syx5,Syx6,Syx7,Syx8,unc-13,date,experiment,exp_time
20190528_CLK856_DD_CT02_AR06_CTAGTG,11,3,0,1,1,0,14,0,4,1,0,0,4,0,7,0,0,0,3,1,1,0,1,1,0,0,1,0,0,0,2,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_CTCAAC,0,2,2,2,0,1,2,0,0,1,0,7,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_CTCAGA,0,0,0,0,1,0,2,0,1,1,0,19,0,0,22,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,1,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_CTCATG,0,1,0,0,1,2,3,0,13,1,1,1,1,0,3,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,2,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_CTGTAC,25,56,89,46,51,44,144,3,42,37,24,57,116,0,217,10,0,23,61,7,5,5,1,0,0,6,9,8,6,0,59,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_CTGTGA,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_CTGTTG,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_CTTCAC,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_CTTCGA,3,0,1,2,0,0,240,0,11,1,1,0,1,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_CTTCTG,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_GAAGAC,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_GAAGGA,3,0,14,2,1,0,7,0,4,5,0,17,1,0,16,1,0,2,1,0,3,0,0,1,0,0,7,0,0,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_GAAGTG,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_GACAAC,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_GACAGA,40,14,38,10,13,9,85,0,22,17,7,43,21,0,132,3,1,31,21,1,6,0,0,0,0,0,1,2,26,0,18,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_GACATG,18,1,8,4,2,1,21,0,25,7,1,3,1,0,12,0,0,6,3,0,4,1,0,0,0,0,0,3,1,0,7,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_GAGTAC,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_GAGTGA,8,1,5,3,14,4,37,0,10,3,2,26,8,0,13,1,0,1,4,0,8,1,1,0,0,0,1,0,1,1,16,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_GAGTTG,21,2,5,0,1,2,12,1,0,3,0,6,2,1,15,1,0,14,4,0,2,0,0,0,0,0,10,0,1,1,5,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_GATCAC,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_GATCGA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_GATCTG,0,0,1,0,0,1,4,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_GTACAG,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_GTACCA,3,2,20,1,0,2,5,0,3,0,0,1,2,0,4,0,0,1,1,1,0,2,0,0,0,1,0,0,0,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_GTACTC,0,0,0,1,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_GTCTAG,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_GTCTCA,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_GTCTTC,6,3,2,3,2,3,34,0,5,3,2,9,11,0,29,1,0,5,5,0,2,0,0,1,0,0,0,0,2,1,7,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_GTGAAG,0,0,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_GTGACA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_GTGATC,1,2,0,0,0,1,10,0,2,4,1,2,1,0,2,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,5,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_GTTGAG,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_GTTGCA,1,1,0,1,0,0,3,0,0,1,1,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_GTTGTC,0,1,1,1,0,0,2,0,2,0,0,10,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_TCACAG,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_TCACCA,31,8,11,9,5,3,33,0,24,9,5,4,22,0,40,0,0,5,5,0,3,0,0,0,0,0,0,0,8,0,3,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_TCACTC,20,8,11,5,8,15,80,1,24,15,6,8,26,0,56,0,0,16,49,4,10,0,2,1,0,4,1,1,2,1,74,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_TCCTAG,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_TCCTCA,32,6,28,16,6,2,45,0,10,6,4,15,22,0,71,4,0,7,3,2,2,0,0,0,0,0,0,0,12,5,49,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_TCCTTC,2,2,4,2,2,1,17,2,6,3,0,5,5,0,21,1,0,14,2,0,13,0,0,0,0,0,0,0,1,0,9,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_TCGAAG,17,2,16,3,2,1,5,0,2,8,0,7,4,0,18,0,0,16,2,0,0,0,0,0,0,1,1,0,0,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_TCGACA,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_TCGATC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_TCTGAG,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_TCTGCA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_TCTGTC,23,14,21,4,13,11,40,0,12,19,1,15,20,0,64,3,0,16,34,8,1,0,0,1,0,2,2,0,6,0,52,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_TGAGAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_TGAGGA,24,11,11,16,8,6,47,1,27,5,12,9,13,0,70,1,0,26,26,4,5,0,3,0,0,2,0,4,4,0,42,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_TGAGTG,3,3,3,2,1,1,236,0,2,1,1,2,0,0,6,0,0,5,1,3,4,0,0,0,0,0,0,0,0,0,2,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_TGCAAC,0,0,0,0,1,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_TGCAGA,3,0,1,0,0,0,6,0,6,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_TGCATG,0,2,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_TGGTAC,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_TGGTGA,0,1,0,0,0,0,1,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_TGGTTG,0,1,2,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_TGTCAC,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_TGTCGA,4,1,0,2,0,1,4,0,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR06_TGTCTG,2,1,8,0,2,0,14,0,2,6,1,10,6,0,17,0,1,6,3,5,2,0,0,0,0,0,0,0,2,0,6,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_ACAGAC,1,6,0,1,6,1,30,0,12,4,0,3,1,0,9,1,1,2,4,0,0,0,0,0,0,1,0,0,1,0,5,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_ACAGGA,9,3,15,8,8,0,83,0,21,7,0,13,39,0,50,0,0,26,7,1,4,2,2,1,1,1,3,9,1,0,21,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_ACAGTG,2,0,2,0,1,2,131,0,1,2,0,1,1,0,8,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,5,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_ACCAAC,27,9,41,8,5,15,180,1,26,23,1,23,18,0,152,4,0,28,15,1,7,1,0,1,0,1,6,1,6,5,144,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_ACCAGA,56,46,123,168,46,32,450,0,74,71,38,67,81,0,597,2,4,39,60,5,4,7,1,1,0,2,6,3,16,1,104,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_ACCATG,4,2,8,0,26,3,52,1,8,11,0,12,3,0,24,0,0,2,5,1,1,1,0,0,0,1,0,0,1,0,27,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_ACGTAC,0,0,0,1,0,0,3,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_ACGTGA,5,0,7,5,4,2,48,0,10,1,4,9,5,0,16,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,4,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_ACGTTG,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_ACTCAC,76,17,46,55,50,20,280,0,64,32,4,67,39,0,199,1,0,51,29,4,18,1,6,0,0,2,1,4,5,7,93,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_ACTCGA,6,2,4,6,10,2,69,1,13,2,6,1,2,0,17,0,0,3,3,1,4,0,0,0,6,0,0,1,1,0,7,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_ACTCTG,11,1,0,1,0,2,14,0,1,1,0,7,1,0,6,7,0,1,2,0,1,0,0,0,0,0,0,0,0,0,9,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_AGACAG,26,61,44,17,34,6,142,1,37,39,1,14,12,0,159,0,0,17,33,1,1,3,0,0,0,1,3,2,0,0,34,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_AGACCA,47,3,29,24,6,4,60,0,7,6,6,10,1,0,43,0,0,10,28,10,6,1,1,0,0,0,0,0,1,0,20,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_AGACTC,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_AGCTAG,2,0,0,1,1,0,7,0,7,3,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_AGCTCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_AGCTTC,9,3,3,5,1,2,41,0,5,3,0,1,15,0,16,1,0,3,3,6,1,0,0,0,1,0,0,0,0,0,2,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_AGGAAG,8,7,20,5,7,4,53,0,10,1,0,16,10,0,24,2,0,12,3,2,1,0,0,0,0,0,0,2,1,0,28,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_AGGACA,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_AGGATC,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_AGTGAG,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_AGTGCA,6,0,1,1,2,2,357,0,2,0,0,4,1,0,1,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,3,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_AGTGTC,9,4,16,15,21,9,84,0,10,13,2,7,7,0,48,0,0,19,7,2,4,0,1,0,0,0,0,0,0,0,36,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_CAACAG,89,62,78,53,73,18,398,3,100,47,46,77,101,0,409,3,0,70,51,14,11,13,0,1,1,3,2,16,17,0,151,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_CAACCA,43,9,20,4,8,3,74,0,11,28,18,13,10,0,68,0,1,17,2,8,5,1,1,0,0,0,2,0,13,0,29,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_CAACTC,4,0,2,4,2,0,19,0,3,1,3,1,2,0,13,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_CACTAG,139,20,62,19,15,18,256,0,85,41,15,88,31,0,298,1,0,70,25,11,34,3,1,0,0,5,0,3,3,0,81,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_CACTCA,65,40,78,47,56,26,468,2,101,71,28,73,67,0,204,8,1,73,43,11,20,6,7,0,0,3,4,11,9,1,163,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_CACTTC,2,0,1,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_CAGAAG,8,9,6,3,16,2,1191,0,22,2,7,18,8,1,40,0,0,5,7,2,18,4,1,0,0,1,2,0,6,3,10,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_CAGACA,5,25,20,6,29,3,88,0,10,10,0,18,13,0,53,0,0,3,14,6,3,0,1,0,0,0,1,0,0,0,32,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_CAGATC,1,0,1,6,1,0,24,0,1,3,0,1,1,0,6,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,2,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_CATGAG,7,16,34,1,6,1,60,0,7,3,3,3,11,0,25,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,10,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_CATGCA,1,1,2,0,0,1,5,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_CATGTC,26,10,23,12,18,30,143,0,16,22,12,10,33,0,53,1,0,6,7,2,2,0,0,9,0,0,0,1,1,1,37,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_CTAGAC,4,5,3,0,1,2,37,0,5,2,0,7,12,0,15,0,0,9,7,2,5,0,0,0,0,0,0,1,0,0,4,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_CTAGGA,7,14,11,3,6,2,35,0,7,4,1,7,16,0,40,0,0,3,12,1,1,0,0,0,0,2,0,0,0,0,6,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_CTAGTG,0,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_CTCAAC,0,0,0,1,1,1,8,0,0,2,0,2,0,0,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_CTCAGA,13,1,11,4,5,13,41,0,7,4,1,10,2,0,17,0,0,1,4,1,4,0,0,0,0,0,0,1,1,0,7,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_CTCATG,77,71,111,38,55,48,402,0,85,83,16,107,93,0,419,11,7,47,60,6,26,13,1,1,3,1,3,9,29,0,134,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_CTGTAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_CTGTGA,1,3,8,1,0,0,25,0,4,0,2,8,13,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_CTGTTG,0,0,0,0,0,0,2,0,0,0,0,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_CTTCAC,7,3,2,2,3,4,35,0,7,2,0,15,10,0,13,0,1,5,7,1,1,0,0,0,0,0,0,0,0,0,4,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_CTTCGA,37,26,37,24,31,6,166,0,35,9,12,46,19,0,63,1,1,25,21,5,12,0,2,0,0,3,4,0,2,0,45,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_CTTCTG,4,0,1,0,1,0,8,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_GAAGAC,20,7,22,12,20,7,121,0,12,27,3,22,26,0,43,1,0,21,5,13,19,1,0,0,0,1,1,3,15,0,33,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_GAAGGA,49,14,22,2,11,4,72,2,17,4,3,11,14,0,38,1,0,4,11,0,1,1,0,0,0,0,8,1,1,0,38,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_GAAGTG,25,9,30,11,5,5,79,0,5,5,7,12,13,0,88,0,0,16,17,4,3,2,0,1,0,2,0,1,0,0,20,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_GACAAC,26,14,18,20,16,5,105,1,16,14,2,14,10,0,28,0,0,7,7,16,17,12,0,1,0,1,13,0,2,0,36,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_GACAGA,3,3,6,4,8,1,41,0,8,13,0,5,4,0,12,2,0,0,1,0,3,0,0,0,0,0,1,0,1,0,9,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_GACATG,4,4,4,3,1,2,36,1,4,12,0,15,4,0,28,0,1,4,3,2,2,5,1,0,1,0,1,0,0,0,14,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_GAGTAC,129,20,55,21,45,19,1839,0,75,15,5,30,33,0,110,1,0,29,28,8,40,0,1,1,0,3,0,3,4,3,63,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_GAGTGA,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_GAGTTG,16,5,8,9,11,1,87,0,10,24,0,16,6,0,53,0,0,15,6,2,4,0,0,0,1,1,0,0,4,0,37,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_GATCAC,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_GATCGA,11,5,14,5,10,0,67,0,6,5,3,7,4,0,16,0,0,6,6,0,6,0,0,0,0,0,0,0,3,5,7,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_GATCTG,2,0,0,0,0,0,335,0,3,0,0,1,3,0,5,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,2,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_GTACAG,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_GTACCA,45,26,74,63,27,8,313,3,87,53,8,82,42,0,219,2,0,44,41,7,14,5,4,5,0,4,14,7,13,4,116,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_GTACTC,23,19,43,22,11,2,86,1,38,27,13,22,19,1,89,0,4,26,35,7,11,4,0,0,1,1,1,3,6,1,59,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_GTCTAG,4,6,3,1,3,0,41,0,5,0,0,8,5,0,30,0,0,4,2,1,1,1,0,1,0,2,0,0,0,0,6,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_GTCTCA,10,14,49,28,13,3,153,2,23,16,11,27,38,0,113,4,1,22,27,1,2,1,0,0,0,1,11,2,5,0,24,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_GTCTTC,17,6,19,14,12,4,88,0,31,14,5,16,8,0,26,0,0,1,5,5,6,1,0,0,0,4,0,6,2,0,16,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_GTGAAG,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_GTGACA,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_GTGATC,16,14,3,4,6,8,1909,0,15,4,1,7,10,0,40,0,0,7,9,6,8,0,3,0,0,2,0,3,1,7,20,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_GTTGAG,1,0,2,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_GTTGCA,7,8,5,1,5,2,43,0,8,3,1,20,11,0,21,0,0,1,12,0,1,0,0,0,0,0,0,0,1,0,17,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_GTTGTC,24,10,31,9,14,16,153,0,48,7,2,15,7,0,76,1,0,19,18,6,15,0,0,0,1,1,1,2,10,0,32,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_TCACAG,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_TCACCA,1,1,1,3,0,1,19,0,0,1,0,3,0,0,8,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,2,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_TCACTC,49,21,26,44,75,24,216,0,62,48,8,32,33,0,159,2,2,21,26,6,20,3,0,1,1,2,6,3,2,0,75,2019-05-28,DD,CT02
20190528_CLK856_DD_CT02_AR07_TCCTAG,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2019-05-28,DD,CT02
